Source,Date,kwh
consumer_device_16_data_user_16,2024-08-15,0.0199997838333319
consumer_device_16_data_user_16,2024-08-16,0.0295110557499981
consumer_device_16_data_user_16,2024-08-17,0.0010447604999999
consumer_device_16_data_user_16,2024-08-18,0.0798719169166637
consumer_device_16_data_user_16,2024-08-19,0.0909713388333287
consumer_device_16_data_user_16,2024-08-20,0.1281581675833257
consumer_device_16_data_user_16,2024-08-21,0.0
consumer_device_16_data_user_16,2024-08-22,0.0
consumer_device_16_data_user_16,2024-08-23,0.0183026424166653
consumer_device_16_data_user_16,2024-08-24,0.0643418087499958
consumer_device_16_data_user_16,2024-08-25,0.0390900299166639
consumer_device_16_data_user_16,2024-08-26,0.1061507756666602
consumer_device_16_data_user_16,2024-08-27,0.139307746416659
consumer_device_16_data_user_16,2024-08-28,0.1466990462499916
consumer_device_16_data_user_16,2024-08-29,0.159429160833323
consumer_device_16_data_user_16,2024-08-30,0.0804940957499959
consumer_device_16_data_user_16,2024-08-31,0.0279948438333319
consumer_device_16_data_user_16,2024-09-01,0.1300485613333264
consumer_device_16_data_user_16,2024-09-02,0.1460830903333257
consumer_device_16_data_user_16,2024-09-03,0.1688705376666589
consumer_device_16_data_user_16,2024-09-04,0.1403454439999931
consumer_device_16_data_user_16,2024-09-05,0.1637914365833252
consumer_device_16_data_user_16,2024-09-06,0.1345732953333263
consumer_device_16_data_user_16,2024-09-07,0.1685036545833244
consumer_device_16_data_user_16,2024-09-08,0.1410207364999925
consumer_device_16_data_user_16,2024-09-09,0.1060975752499942
consumer_device_16_data_user_16,2024-09-10,0.0789741889166619
consumer_device_16_data_user_16,2024-09-11,0.1342212229999919
consumer_device_16_data_user_16,2024-09-12,0.1623837759166576
consumer_device_16_data_user_16,2024-09-13,0.1689240766666562
consumer_device_16_data_user_16,2024-09-14,0.149245402999989
consumer_device_16_data_user_16,2024-09-15,0.1034754469999908
consumer_device_16_data_user_16,2024-09-16,0.1508716784999901
consumer_device_16_data_user_16,2024-09-17,0.14448560124999069
consumer_device_16_data_user_16,2024-09-18,0.1392649567499894
consumer_device_16_data_user_16,2024-09-19,0.1413511444999889
consumer_device_16_data_user_16,2024-09-20,0.14987287708332309
consumer_device_16_data_user_16,2024-09-21,0.13353876449999
consumer_device_16_data_user_16,2024-09-22,0.1992217246666609
consumer_device_16_data_user_16,2024-09-23,0.286550503083324
consumer_device_16_data_user_17,2023-06-24,0.0
consumer_device_16_data_user_17,2023-06-25,0.0
consumer_device_16_data_user_17,2023-06-26,0.0
consumer_device_16_data_user_17,2023-06-27,0.0
consumer_device_16_data_user_17,2023-06-28,0.0
consumer_device_16_data_user_17,2023-06-29,0.0
consumer_device_16_data_user_17,2023-06-30,0.0
consumer_device_16_data_user_17,2023-07-01,0.0
consumer_device_16_data_user_17,2023-07-02,0.0
consumer_device_16_data_user_17,2023-07-03,0.0
consumer_device_16_data_user_17,2023-07-04,0.0
consumer_device_16_data_user_17,2023-07-05,0.0
consumer_device_16_data_user_17,2023-07-06,0.0
consumer_device_16_data_user_17,2023-07-07,0.0
consumer_device_16_data_user_17,2023-07-08,0.0
consumer_device_16_data_user_17,2023-07-09,0.0
consumer_device_16_data_user_17,2023-07-10,0.0
consumer_device_16_data_user_17,2023-07-11,0.0
consumer_device_16_data_user_17,2023-07-12,0.0
consumer_device_16_data_user_17,2023-07-13,0.0
consumer_device_16_data_user_17,2023-07-14,0.0
consumer_device_16_data_user_17,2023-07-15,0.0
consumer_device_16_data_user_17,2023-07-16,0.0
consumer_device_16_data_user_17,2023-07-17,0.0
consumer_device_16_data_user_17,2023-07-18,0.0
consumer_device_16_data_user_17,2023-07-19,0.0
consumer_device_16_data_user_17,2023-07-20,0.0
consumer_device_16_data_user_17,2023-07-21,0.0
consumer_device_16_data_user_17,2023-07-22,0.0
consumer_device_16_data_user_17,2023-07-23,0.0
consumer_device_16_data_user_17,2023-07-24,0.0
consumer_device_16_data_user_17,2023-07-25,0.0
consumer_device_16_data_user_17,2023-07-26,0.0
consumer_device_16_data_user_17,2023-07-27,0.0
consumer_device_16_data_user_17,2023-07-28,0.0
consumer_device_16_data_user_17,2023-07-29,0.0
consumer_device_16_data_user_17,2023-07-30,0.0
consumer_device_16_data_user_17,2023-07-31,0.0
consumer_device_16_data_user_17,2023-08-01,0.0
consumer_device_16_data_user_17,2023-08-02,0.0
consumer_device_16_data_user_17,2023-08-03,0.0
consumer_device_16_data_user_17,2023-08-04,0.0
consumer_device_16_data_user_17,2023-08-05,0.0
consumer_device_16_data_user_17,2023-08-06,0.0
consumer_device_16_data_user_17,2023-08-07,0.0
consumer_device_16_data_user_17,2023-08-08,0.0
consumer_device_16_data_user_17,2023-08-09,0.0
consumer_device_16_data_user_17,2023-08-10,0.0
consumer_device_16_data_user_17,2023-08-11,0.0
consumer_device_16_data_user_17,2023-08-12,0.0
consumer_device_16_data_user_17,2023-08-13,0.0
consumer_device_16_data_user_17,2023-08-14,0.0
consumer_device_16_data_user_17,2023-08-15,0.0
consumer_device_16_data_user_17,2023-08-16,0.0
consumer_device_16_data_user_17,2023-08-17,0.0
consumer_device_16_data_user_17,2023-08-18,0.0
consumer_device_16_data_user_17,2023-08-19,0.0
consumer_device_16_data_user_17,2023-08-20,0.0
consumer_device_16_data_user_17,2023-08-21,0.0
consumer_device_16_data_user_17,2023-08-22,0.0
consumer_device_16_data_user_17,2023-08-23,0.0
consumer_device_16_data_user_17,2023-08-24,0.0
consumer_device_16_data_user_17,2023-08-25,0.0
consumer_device_16_data_user_17,2023-08-26,0.0
consumer_device_16_data_user_17,2023-08-27,0.0
consumer_device_16_data_user_17,2023-08-28,0.0
consumer_device_16_data_user_17,2023-08-29,0.0
consumer_device_16_data_user_17,2023-08-30,0.0
consumer_device_16_data_user_17,2023-08-31,0.0
consumer_device_16_data_user_17,2023-09-01,0.0
consumer_device_16_data_user_17,2023-09-02,0.0
consumer_device_16_data_user_17,2023-09-03,0.0
consumer_device_16_data_user_17,2023-09-04,0.0
consumer_device_16_data_user_17,2023-09-05,0.0
consumer_device_16_data_user_17,2023-09-06,0.0
consumer_device_16_data_user_17,2023-09-07,0.0
consumer_device_16_data_user_17,2023-09-08,0.0
consumer_device_16_data_user_17,2023-09-09,0.0
consumer_device_16_data_user_17,2023-09-10,0.0
consumer_device_16_data_user_17,2023-09-11,0.0
consumer_device_16_data_user_17,2023-09-12,0.0
consumer_device_16_data_user_17,2023-09-13,0.0
consumer_device_16_data_user_17,2023-09-14,0.0
consumer_device_16_data_user_17,2023-09-15,0.0
consumer_device_16_data_user_17,2023-09-16,0.0
consumer_device_16_data_user_17,2023-09-17,0.0
consumer_device_16_data_user_17,2023-09-18,0.0
consumer_device_16_data_user_17,2023-09-19,0.0
consumer_device_16_data_user_17,2023-09-20,0.0
consumer_device_16_data_user_17,2023-09-21,0.0
consumer_device_16_data_user_17,2023-09-22,0.0
consumer_device_16_data_user_17,2023-09-23,0.0
consumer_device_16_data_user_17,2023-09-24,0.0
consumer_device_16_data_user_17,2023-09-25,0.0
consumer_device_16_data_user_17,2023-09-26,0.0
consumer_device_16_data_user_17,2023-09-27,0.0
consumer_device_16_data_user_17,2023-09-28,0.0
consumer_device_16_data_user_17,2023-09-29,0.0
consumer_device_16_data_user_17,2023-09-30,0.0
consumer_device_16_data_user_17,2023-10-01,0.0
consumer_device_16_data_user_17,2023-10-02,0.0
consumer_device_16_data_user_17,2023-10-03,0.0
consumer_device_16_data_user_17,2023-10-04,0.0
consumer_device_16_data_user_17,2023-10-05,0.0
consumer_device_16_data_user_17,2023-10-06,0.0
consumer_device_16_data_user_17,2023-10-07,0.0
consumer_device_16_data_user_17,2023-10-08,0.0
consumer_device_16_data_user_17,2023-10-09,0.0
consumer_device_16_data_user_17,2023-10-10,0.0
consumer_device_16_data_user_17,2023-10-11,0.0
consumer_device_16_data_user_17,2023-10-12,0.0
consumer_device_16_data_user_17,2023-10-13,0.0
consumer_device_16_data_user_17,2023-10-14,0.0
consumer_device_16_data_user_17,2023-10-15,0.0
consumer_device_16_data_user_17,2023-10-16,0.0
consumer_device_16_data_user_17,2023-10-17,0.0
consumer_device_16_data_user_17,2023-10-18,0.0
consumer_device_16_data_user_17,2023-10-19,0.0
consumer_device_16_data_user_17,2023-10-20,0.0
consumer_device_16_data_user_17,2023-10-21,0.0
consumer_device_16_data_user_17,2023-10-22,0.0
consumer_device_16_data_user_17,2023-10-23,0.0
consumer_device_16_data_user_17,2023-10-24,0.0
consumer_device_16_data_user_17,2023-10-25,0.0
consumer_device_16_data_user_17,2023-10-26,0.0
consumer_device_16_data_user_17,2023-10-27,0.0
consumer_device_16_data_user_17,2023-10-28,0.0
consumer_device_16_data_user_17,2023-10-29,0.0
consumer_device_16_data_user_17,2023-10-30,0.0
consumer_device_16_data_user_17,2023-10-31,0.0
consumer_device_16_data_user_17,2023-11-01,0.0
consumer_device_16_data_user_17,2023-11-02,0.0
consumer_device_16_data_user_17,2023-11-03,0.0
consumer_device_16_data_user_17,2023-11-04,0.0
consumer_device_16_data_user_17,2023-11-05,0.0
consumer_device_16_data_user_17,2023-11-06,0.0
consumer_device_16_data_user_17,2023-11-07,0.0
consumer_device_16_data_user_17,2023-11-08,0.0
consumer_device_16_data_user_17,2023-11-09,0.0
consumer_device_16_data_user_17,2023-11-10,0.0
consumer_device_16_data_user_17,2023-11-11,0.0
consumer_device_16_data_user_17,2023-11-12,0.0
consumer_device_16_data_user_17,2023-11-13,0.0
consumer_device_16_data_user_17,2023-11-14,0.0
consumer_device_16_data_user_17,2023-11-15,0.0
consumer_device_16_data_user_17,2023-11-16,0.0
consumer_device_16_data_user_17,2023-11-17,0.0
consumer_device_16_data_user_17,2023-11-18,0.0
consumer_device_16_data_user_17,2023-11-19,0.0
consumer_device_16_data_user_17,2023-11-20,0.0
consumer_device_16_data_user_17,2023-11-21,0.0
consumer_device_16_data_user_17,2023-11-22,0.0
consumer_device_16_data_user_17,2023-11-23,0.0
consumer_device_16_data_user_17,2023-11-24,0.0
consumer_device_16_data_user_17,2023-11-25,0.0
consumer_device_16_data_user_17,2023-11-26,0.0
consumer_device_16_data_user_17,2023-11-27,0.0
consumer_device_16_data_user_17,2023-11-28,0.0
consumer_device_16_data_user_17,2023-11-29,0.0
consumer_device_16_data_user_17,2023-11-30,0.0
consumer_device_16_data_user_17,2023-12-01,0.0
consumer_device_16_data_user_17,2023-12-02,0.0
consumer_device_16_data_user_17,2023-12-03,0.0
consumer_device_16_data_user_17,2023-12-04,0.0
consumer_device_16_data_user_17,2023-12-05,0.0
consumer_device_16_data_user_17,2023-12-06,0.0
consumer_device_16_data_user_17,2023-12-07,0.0
consumer_device_16_data_user_17,2023-12-08,0.0
consumer_device_16_data_user_17,2023-12-09,0.0
consumer_device_16_data_user_17,2023-12-10,0.0
consumer_device_16_data_user_17,2023-12-11,0.0
consumer_device_16_data_user_17,2023-12-12,0.0
consumer_device_16_data_user_17,2023-12-13,0.0
consumer_device_16_data_user_17,2023-12-14,0.0
consumer_device_16_data_user_17,2023-12-15,0.0
consumer_device_16_data_user_17,2023-12-16,0.0
consumer_device_16_data_user_17,2023-12-17,0.0
consumer_device_16_data_user_17,2023-12-18,0.0
consumer_device_16_data_user_17,2023-12-19,0.0
consumer_device_16_data_user_17,2023-12-20,0.0
consumer_device_16_data_user_17,2023-12-21,0.0
consumer_device_16_data_user_17,2023-12-22,0.0
consumer_device_16_data_user_17,2023-12-23,0.0
consumer_device_16_data_user_17,2023-12-24,0.0
consumer_device_16_data_user_17,2023-12-25,0.0
consumer_device_16_data_user_17,2023-12-26,0.0
consumer_device_16_data_user_17,2023-12-27,0.0
consumer_device_16_data_user_17,2023-12-28,0.0
consumer_device_16_data_user_17,2023-12-29,0.0
consumer_device_16_data_user_17,2023-12-30,0.0
consumer_device_16_data_user_17,2023-12-31,0.0
consumer_device_16_data_user_17,2024-01-01,0.0
consumer_device_16_data_user_17,2024-01-02,0.0
consumer_device_16_data_user_17,2024-01-03,0.0
consumer_device_16_data_user_17,2024-01-04,0.0
consumer_device_16_data_user_17,2024-01-05,0.0
consumer_device_16_data_user_17,2024-01-06,0.0
consumer_device_16_data_user_17,2024-01-07,0.0
consumer_device_16_data_user_17,2024-01-08,0.0
consumer_device_16_data_user_17,2024-01-09,0.0
consumer_device_16_data_user_17,2024-01-10,0.0
consumer_device_16_data_user_17,2024-01-11,0.0
consumer_device_16_data_user_17,2024-01-12,0.0
consumer_device_16_data_user_17,2024-01-13,0.0
consumer_device_16_data_user_17,2024-01-14,0.0
consumer_device_16_data_user_17,2024-01-15,0.0
consumer_device_16_data_user_17,2024-01-16,0.0
consumer_device_16_data_user_17,2024-01-17,0.0
consumer_device_16_data_user_17,2024-01-18,0.0
consumer_device_16_data_user_17,2024-01-19,0.0
consumer_device_16_data_user_17,2024-01-20,0.0
consumer_device_16_data_user_17,2024-01-21,0.0
consumer_device_16_data_user_17,2024-01-22,0.0
consumer_device_16_data_user_17,2024-01-23,0.0
consumer_device_16_data_user_17,2024-01-24,0.0
consumer_device_16_data_user_17,2024-01-25,0.0
consumer_device_16_data_user_17,2024-01-26,0.0
consumer_device_16_data_user_17,2024-01-27,0.0
consumer_device_16_data_user_17,2024-01-28,0.0
consumer_device_16_data_user_17,2024-01-29,0.0
consumer_device_16_data_user_17,2024-01-30,0.0
consumer_device_16_data_user_17,2024-01-31,0.0
consumer_device_16_data_user_17,2024-02-01,0.0
consumer_device_16_data_user_17,2024-02-02,0.0
consumer_device_16_data_user_17,2024-02-03,0.0
consumer_device_16_data_user_17,2024-02-04,0.0
consumer_device_16_data_user_17,2024-02-05,0.0
consumer_device_16_data_user_17,2024-02-06,0.0
consumer_device_16_data_user_17,2024-02-07,0.0
consumer_device_16_data_user_17,2024-02-08,0.0
consumer_device_16_data_user_17,2024-02-09,0.0
consumer_device_16_data_user_17,2024-02-10,0.0
consumer_device_16_data_user_17,2024-02-11,0.0
consumer_device_16_data_user_17,2024-02-12,0.0
consumer_device_16_data_user_17,2024-02-13,0.0
consumer_device_16_data_user_17,2024-02-14,0.0
consumer_device_16_data_user_17,2024-02-15,0.0
consumer_device_16_data_user_17,2024-02-16,0.0
consumer_device_16_data_user_17,2024-02-17,0.0
consumer_device_16_data_user_17,2024-02-18,0.0
consumer_device_16_data_user_17,2024-02-19,0.0
consumer_device_16_data_user_17,2024-02-20,0.0
consumer_device_16_data_user_17,2024-02-21,0.0
consumer_device_16_data_user_17,2024-02-22,0.0
consumer_device_16_data_user_17,2024-02-23,0.0
consumer_device_16_data_user_17,2024-02-24,0.0
consumer_device_16_data_user_17,2024-02-25,0.0
consumer_device_16_data_user_17,2024-02-26,0.0
consumer_device_16_data_user_17,2024-02-27,0.0
consumer_device_16_data_user_17,2024-02-28,0.0
consumer_device_16_data_user_17,2024-02-29,0.0
consumer_device_16_data_user_17,2024-03-01,0.0
consumer_device_16_data_user_17,2024-03-02,0.0
consumer_device_16_data_user_17,2024-03-03,0.0
consumer_device_16_data_user_17,2024-03-04,0.0
consumer_device_16_data_user_17,2024-03-05,0.0
consumer_device_16_data_user_17,2024-03-06,0.0
consumer_device_16_data_user_17,2024-03-07,0.0
consumer_device_16_data_user_17,2024-03-08,0.0
consumer_device_16_data_user_17,2024-03-09,0.0
consumer_device_16_data_user_17,2024-03-10,0.0
consumer_device_16_data_user_17,2024-03-11,0.0
consumer_device_16_data_user_17,2024-03-12,0.0
consumer_device_16_data_user_17,2024-03-13,0.0
consumer_device_16_data_user_17,2024-03-14,0.0
consumer_device_16_data_user_17,2024-03-15,0.0
consumer_device_16_data_user_17,2024-03-16,0.0
consumer_device_16_data_user_17,2024-03-17,0.0
consumer_device_16_data_user_17,2024-03-18,0.0
consumer_device_16_data_user_17,2024-03-19,0.0
consumer_device_16_data_user_17,2024-03-20,0.0
consumer_device_16_data_user_17,2024-03-21,0.0
consumer_device_16_data_user_17,2024-03-22,0.0
consumer_device_16_data_user_17,2024-03-23,0.0
consumer_device_16_data_user_17,2024-03-24,0.0
consumer_device_16_data_user_17,2024-03-25,0.0
consumer_device_16_data_user_17,2024-03-26,0.0
consumer_device_16_data_user_17,2024-03-27,0.0
consumer_device_16_data_user_17,2024-03-28,0.0
consumer_device_16_data_user_17,2024-03-29,0.0
consumer_device_16_data_user_17,2024-03-30,0.0
consumer_device_16_data_user_17,2024-03-31,0.0
consumer_device_16_data_user_17,2024-04-01,0.0
consumer_device_16_data_user_17,2024-04-02,0.0
consumer_device_16_data_user_17,2024-04-03,0.0
consumer_device_16_data_user_17,2024-04-04,0.0
consumer_device_16_data_user_17,2024-04-05,0.0
consumer_device_16_data_user_17,2024-04-06,0.0
consumer_device_16_data_user_17,2024-04-07,0.0
consumer_device_16_data_user_17,2024-04-08,0.0
consumer_device_16_data_user_17,2024-04-09,0.0
consumer_device_16_data_user_17,2024-04-10,0.0
consumer_device_16_data_user_17,2024-04-11,0.0
consumer_device_16_data_user_17,2024-04-12,0.0
consumer_device_16_data_user_17,2024-04-13,0.0
consumer_device_16_data_user_17,2024-04-14,0.0
consumer_device_16_data_user_17,2024-04-15,0.0
consumer_device_16_data_user_17,2024-04-16,0.0
consumer_device_16_data_user_17,2024-04-17,0.0
consumer_device_16_data_user_17,2024-04-18,0.0
consumer_device_16_data_user_17,2024-04-19,0.0
consumer_device_16_data_user_17,2024-04-20,0.0
consumer_device_16_data_user_17,2024-04-21,0.0
consumer_device_16_data_user_17,2024-04-22,0.0
consumer_device_16_data_user_17,2024-04-23,0.0
consumer_device_16_data_user_17,2024-04-24,0.0
consumer_device_16_data_user_17,2024-04-25,0.0
consumer_device_16_data_user_17,2024-04-26,0.0
consumer_device_16_data_user_17,2024-04-27,0.0
consumer_device_16_data_user_17,2024-04-28,0.0
consumer_device_16_data_user_17,2024-04-29,0.0
consumer_device_16_data_user_17,2024-04-30,0.0
consumer_device_16_data_user_17,2024-05-01,0.0
consumer_device_16_data_user_17,2024-05-02,0.0
consumer_device_16_data_user_17,2024-05-03,0.0
consumer_device_16_data_user_17,2024-05-04,0.0
consumer_device_16_data_user_17,2024-05-05,0.0
consumer_device_16_data_user_17,2024-05-06,0.0
consumer_device_16_data_user_17,2024-05-07,0.0
consumer_device_16_data_user_17,2024-05-08,0.0
consumer_device_16_data_user_17,2024-05-09,0.0
consumer_device_16_data_user_17,2024-05-10,0.0
consumer_device_16_data_user_17,2024-05-11,0.0
consumer_device_16_data_user_17,2024-05-12,0.0
consumer_device_16_data_user_17,2024-05-13,0.0
consumer_device_16_data_user_17,2024-05-14,0.0
consumer_device_16_data_user_17,2024-05-15,0.0
consumer_device_16_data_user_17,2024-05-16,0.0
consumer_device_16_data_user_17,2024-05-17,0.0
consumer_device_16_data_user_17,2024-05-18,0.0
consumer_device_16_data_user_17,2024-05-19,0.0
consumer_device_16_data_user_17,2024-05-20,0.0
consumer_device_16_data_user_17,2024-05-21,0.0
consumer_device_16_data_user_17,2024-05-22,0.0
consumer_device_16_data_user_17,2024-05-23,0.0
consumer_device_16_data_user_17,2024-05-24,0.0
consumer_device_16_data_user_17,2024-05-25,0.0
consumer_device_16_data_user_17,2024-05-26,0.0
consumer_device_16_data_user_17,2024-05-27,0.0
consumer_device_16_data_user_17,2024-05-28,0.0
consumer_device_16_data_user_17,2024-05-29,0.0
consumer_device_16_data_user_17,2024-05-30,0.0
consumer_device_16_data_user_17,2024-05-31,0.0
consumer_device_16_data_user_17,2024-06-01,0.0
consumer_device_16_data_user_17,2024-06-02,0.0
consumer_device_16_data_user_17,2024-06-03,0.0
consumer_device_16_data_user_17,2024-06-04,0.0
consumer_device_16_data_user_17,2024-06-05,0.0
consumer_device_16_data_user_17,2024-06-06,0.0
consumer_device_16_data_user_17,2024-06-07,0.0
consumer_device_16_data_user_17,2024-06-08,0.0
consumer_device_16_data_user_17,2024-06-09,0.0
consumer_device_16_data_user_17,2024-06-10,0.0
consumer_device_16_data_user_17,2024-06-11,0.0
consumer_device_16_data_user_17,2024-06-12,0.0
consumer_device_16_data_user_17,2024-06-13,0.0
consumer_device_16_data_user_17,2024-06-14,0.0
consumer_device_16_data_user_17,2024-06-15,0.0
consumer_device_16_data_user_17,2024-06-16,0.0
consumer_device_16_data_user_17,2024-06-17,0.0
consumer_device_16_data_user_17,2024-06-18,0.0
consumer_device_16_data_user_17,2024-06-19,0.0
consumer_device_16_data_user_17,2024-06-20,0.0
consumer_device_16_data_user_17,2024-06-21,0.0
consumer_device_16_data_user_17,2024-06-22,0.0
consumer_device_16_data_user_17,2024-06-23,0.0
consumer_device_16_data_user_17,2024-06-24,0.0
consumer_device_16_data_user_17,2024-06-25,0.0
consumer_device_16_data_user_17,2024-06-26,0.0
consumer_device_16_data_user_17,2024-06-27,0.0
consumer_device_16_data_user_17,2024-06-28,0.0
consumer_device_16_data_user_17,2024-06-29,0.0
consumer_device_16_data_user_17,2024-06-30,0.0
consumer_device_16_data_user_17,2024-07-01,0.0
consumer_device_16_data_user_17,2024-07-02,0.0
consumer_device_16_data_user_17,2024-07-03,0.0
consumer_device_16_data_user_17,2024-07-04,0.0
consumer_device_16_data_user_17,2024-07-05,0.0
consumer_device_16_data_user_17,2024-07-06,0.0
consumer_device_16_data_user_17,2024-07-07,0.0
consumer_device_16_data_user_17,2024-07-08,0.0
consumer_device_16_data_user_17,2024-07-09,0.0
consumer_device_16_data_user_17,2024-07-10,0.0
consumer_device_16_data_user_17,2024-07-11,0.0
consumer_device_16_data_user_17,2024-07-12,0.0
consumer_device_16_data_user_17,2024-07-13,0.0
consumer_device_16_data_user_17,2024-07-14,0.0
consumer_device_16_data_user_17,2024-07-15,0.0
consumer_device_16_data_user_17,2024-07-16,0.0
consumer_device_16_data_user_17,2024-07-17,0.0
consumer_device_16_data_user_17,2024-07-18,0.00060390625
consumer_device_16_data_user_17,2024-07-19,0.0
consumer_device_16_data_user_17,2024-07-20,0.0
consumer_device_16_data_user_17,2024-07-21,0.0017659755833331998
consumer_device_16_data_user_17,2024-07-22,0.1299068676666596
consumer_device_16_data_user_17,2024-07-23,0.1659265369166589
consumer_device_16_data_user_17,2024-07-24,0.0053298295833328
consumer_device_16_data_user_17,2024-07-25,0.0198810339166653
consumer_device_16_data_user_17,2024-07-26,0.0892250093333297
consumer_device_16_data_user_17,2024-07-27,0.0172152835833319
consumer_device_16_data_user_17,2024-07-28,0.1822913863333255
consumer_device_16_data_user_17,2024-07-29,0.0390408176666649
consumer_device_16_data_user_17,2024-07-30,0.0076517602499996
consumer_device_16_data_user_17,2024-07-31,0.0121126842499992
consumer_device_16_data_user_17,2024-08-01,0.0
consumer_device_16_data_user_17,2024-08-02,0.0146281394999991
consumer_device_16_data_user_17,2024-08-03,0.0
consumer_device_16_data_user_17,2024-08-04,0.0125914200833327
consumer_device_16_data_user_17,2024-08-05,0.0
consumer_device_16_data_user_17,2024-08-06,0.10425812549999659
consumer_device_16_data_user_17,2024-08-07,0.0
consumer_device_16_data_user_17,2024-08-08,0.0203544673333315
consumer_device_16_data_user_17,2024-08-09,0.0389960213333312
consumer_device_16_data_user_17,2024-08-10,0.0
consumer_device_16_data_user_17,2024-08-11,0.024026991083331
consumer_device_16_data_user_17,2024-08-12,0.0033623276666665
consumer_device_16_data_user_17,2024-08-13,0.0005816854999999999
consumer_device_16_data_user_17,2024-08-14,0.051074018083330903
consumer_device_16_data_user_17,2024-08-15,0.0144015725833316
consumer_device_16_data_user_17,2024-08-16,0.0419715564166647
consumer_device_16_data_user_17,2024-08-17,0.0030845779999999004
consumer_device_16_data_user_17,2024-08-18,0.0869972339999976
consumer_device_16_data_user_17,2024-08-19,0.1499721669999951
consumer_device_16_data_user_17,2024-08-20,0.18371769249999179
consumer_device_16_data_user_17,2024-08-21,0.0
consumer_device_16_data_user_17,2024-08-22,0.0
consumer_device_16_data_user_17,2024-08-23,0.038396400416665
consumer_device_16_data_user_17,2024-08-24,0.1364241314999946
consumer_device_16_data_user_17,2024-08-25,0.083400408666662
consumer_device_16_data_user_17,2024-08-26,0.20987734241665879
consumer_device_16_data_user_17,2024-08-27,0.27758473999998917
consumer_device_16_data_user_17,2024-08-28,0.2720005655833228
consumer_device_16_data_user_17,2024-08-29,0.3042945459999889
consumer_device_16_data_user_17,2024-08-30,0.1254504362499953
consumer_device_16_data_user_17,2024-08-31,0.0310211541666643
consumer_device_16_data_user_17,2024-09-01,0.1632506309999919
consumer_device_16_data_user_17,2024-09-02,0.2774938229166562
consumer_device_16_data_user_17,2024-09-03,0.2228171009999909
consumer_device_16_data_user_17,2024-09-04,0.2598609354166564
consumer_device_16_data_user_17,2024-09-05,0.2758778248333217
consumer_device_16_data_user_17,2024-09-06,0.2528000577499917
consumer_device_16_data_user_17,2024-09-07,0.3125931808333206
consumer_device_16_data_user_17,2024-09-08,0.26491854224999
consumer_device_16_data_user_17,2024-09-09,0.19940903991666
consumer_device_16_data_user_17,2024-09-10,0.1470385174166615
consumer_device_16_data_user_17,2024-09-11,0.2593254598333233
consumer_device_16_data_user_17,2024-09-12,0.3155693239999881
consumer_device_16_data_user_17,2024-09-13,0.2857145407499891
consumer_device_16_data_user_17,2024-09-14,0.2847710180833227
consumer_device_16_data_user_17,2024-09-15,0.2007153294999933
consumer_device_16_data_user_17,2024-09-16,0.2867404520833237
consumer_device_16_data_user_17,2024-09-17,0.2833128480833242
consumer_device_16_data_user_17,2024-09-18,0.2592860960833242
consumer_device_16_data_user_17,2024-09-19,0.2457408656666586
consumer_device_16_data_user_17,2024-09-20,0.2405489564999892
consumer_device_16_data_user_17,2024-09-21,0.2329539724999884
consumer_device_16_data_user_17,2024-09-22,0.1712469274166573
consumer_device_16_data_user_17,2024-09-23,0.2385446149999889
consumer_device_16_data_user_18,2023-06-24,0.0
consumer_device_16_data_user_18,2023-06-25,0.0
consumer_device_16_data_user_18,2023-06-26,0.0
consumer_device_16_data_user_18,2023-06-27,0.0
consumer_device_16_data_user_18,2023-06-28,0.0
consumer_device_16_data_user_18,2023-06-29,0.0
consumer_device_16_data_user_18,2023-06-30,0.0
consumer_device_16_data_user_18,2023-07-01,0.0
consumer_device_16_data_user_18,2023-07-02,0.0
consumer_device_16_data_user_18,2023-07-03,0.0
consumer_device_16_data_user_18,2023-07-04,0.0
consumer_device_16_data_user_18,2023-07-05,0.0
consumer_device_16_data_user_18,2023-07-06,0.0
consumer_device_16_data_user_18,2023-07-07,0.0
consumer_device_16_data_user_18,2023-07-08,0.0
consumer_device_16_data_user_18,2023-07-09,0.0
consumer_device_16_data_user_18,2023-07-10,0.0
consumer_device_16_data_user_18,2023-07-11,0.0
consumer_device_16_data_user_18,2023-07-12,0.0
consumer_device_16_data_user_18,2023-07-13,0.0
consumer_device_16_data_user_18,2023-07-14,0.0
consumer_device_16_data_user_18,2023-07-15,0.0
consumer_device_16_data_user_18,2023-07-16,0.0
consumer_device_16_data_user_18,2023-07-17,0.0
consumer_device_16_data_user_18,2023-07-18,0.0
consumer_device_16_data_user_18,2023-07-19,0.0
consumer_device_16_data_user_18,2023-07-20,0.0
consumer_device_16_data_user_18,2023-07-21,0.0
consumer_device_16_data_user_18,2023-07-22,0.0
consumer_device_16_data_user_18,2023-07-23,0.0
consumer_device_16_data_user_18,2023-07-24,0.0
consumer_device_16_data_user_18,2023-07-25,0.0
consumer_device_16_data_user_18,2023-07-26,0.0
consumer_device_16_data_user_18,2023-07-27,0.0
consumer_device_16_data_user_18,2023-07-28,0.0
consumer_device_16_data_user_18,2023-07-29,0.0
consumer_device_16_data_user_18,2023-07-30,0.0
consumer_device_16_data_user_18,2023-07-31,0.0
consumer_device_16_data_user_18,2023-08-01,0.0
consumer_device_16_data_user_18,2023-08-02,0.0
consumer_device_16_data_user_18,2023-08-03,0.0
consumer_device_16_data_user_18,2023-08-04,0.0
